(~G <=> I) & (~G <=> I) & (~E <=> ~G) & (~E <=> ~G) & (~G <=> I) & (~E <=> ~G) . What is ~G ?	(~G <=> I) & (~E <=> ~G) . What is ~G ?	(~G <=> I) & (~E <=> ~G)	Unknown HELP!
~C & (~C <=> F) & (~C <=> F) & ~I & (~C <=> F) & ~I & ~C & (~H ^ I) . What is I ?	~C & (~C <=> F) & ~I & (~H ^ I) . What is I ?	~C & (~C <=> F) & ~I & (~H ^ I)	False
(A & E) & (A & E) . What is ~A ?	(A & E) . What is ~A ?	(A & E)	False
~C . What is C ?	~C . What is C ?	~C	False
~A & ~A . What is A ?	~A . What is A ?	~A	False
~E & (~C <=> G) & (H | A) & (B & ~J) & ~E & (~J <=> ~C) & (~J <=> ~C) . What is B ?	~E & (~C <=> G) & (H | A) & (B & ~J) & (~J <=> ~C) . What is B ?	~E & (~C <=> G) & (H | A) & (B & ~J) & (~J <=> ~C)	True
(~I | ~G) & (~G <=> F) & (E <=> ~I) & (~I | ~G) . What is C ?	(~I | ~G) & (~G <=> F) & (E <=> ~I) . What is C ?	(~I | ~G) & (~G <=> F) & (E <=> ~I)	Unknown HELP!
(~I & B) & (~I & B) & (~I & B) & G & G & (F ^ J) & G & ~F & ~F & (F ^ J) & (F ^ J) . What is ~I ?	(~I & B) & G & (F ^ J) & ~F . What is ~I ?	(~I & B) & G & (F ^ J) & ~F	True
 . What is A ?	 . What is A ?		Unknown HELP!
~F & (~H | ~C) & (~I & G) & (~C & ~E) & (~C & ~E) & (~F <=> ~H) & (~F <=> ~H) & (~F <=> ~H) & G & (~I & G) & (~I & G) & G & (~H | ~C) & (~C & ~E) . What is ~C ?	~F & (~H | ~C) & (~I & G) & (~C & ~E) & (~F <=> ~H) & G . What is ~C ?	~F & (~H | ~C) & (~I & G) & (~C & ~E) & (~F <=> ~H) & G	True
(~E ^ ~J) & (~H & C) & (~F <=> ~H) & (~F <=> ~H) & (~F <=> ~H) & D & (~H & C) & (~B ==> ~F) & (~B ==> ~F) & D . What is F ?	(~E ^ ~J) & (~H & C) & (~F <=> ~H) & D & (~B ==> ~F) . What is F ?	(~E ^ ~J) & (~H & C) & (~F <=> ~H) & D & (~B ==> ~F)	False
~G . What is G ?	~G . What is G ?	~G	False
~E & ~E & ~E . What is D ?	~E . What is D ?	~E	Unknown HELP!
~D & ~D & ~D . What is ~D ?	~D . What is ~D ?	~D	True
(H <=> E) & (H <=> E) & (I & H) & (I & H) & (I & H) & (E ^ G) & (H <=> E) & (E ^ G) & (E ^ G) . What is ~E ?	(H <=> E) & (I & H) & (E ^ G) . What is ~E ?	(H <=> E) & (I & H) & (E ^ G)	False
~F & ~F & ~F . What is ~F ?	~F . What is ~F ?	~F	True
~B & ~B . What is ~A ?	~B . What is ~A ?	~B	Unknown HELP!
I & (I <=> F) & (D ==> C) & (I <=> F) & (D ==> C) & (~H ^ D) & (I <=> F) & H & H & H & (~H ^ D) & (~H ^ D) . What is H ?	I & (I <=> F) & (D ==> C) & (~H ^ D) & H . What is H ?	I & (I <=> F) & (D ==> C) & (~H ^ D) & H	True
~A & (A ^ J) & (G ^ D) & (G ^ D) & G & (G ^ D) & (J | ~C) & (E | A) . What is ~E ?	~A & (A ^ J) & (G ^ D) & G & (J | ~C) & (E | A) . What is ~E ?	~A & (A ^ J) & (G ^ D) & G & (J | ~C) & (E | A)	False
(D | H) & (H ==> ~F) & ~D & ~D . What is H ?	(D | H) & (H ==> ~F) & ~D . What is H ?	(D | H) & (H ==> ~F) & ~D	True
(~B ^ ~J) & (G ^ ~B) & (~B ^ ~J) & (G ^ ~B) & J & J & (G ^ ~B) & (~B ^ ~J) . What is ~J ?	(~B ^ ~J) & (G ^ ~B) & J . What is ~J ?	(~B ^ ~J) & (G ^ ~B) & J	False
(~B <=> ~E) & (~G & ~B) & B & (~G & ~B) & (~B <=> ~E) & (~B <=> ~E) . What is ~E ?	(~B <=> ~E) & (~G & ~B) & B . What is ~E ?	(~B <=> ~E) & (~G & ~B) & B	Contradictory
F & F . What is F ?	F . What is F ?	F	True
(H ==> J) & I & (~I & D) & I & ~H . What is H ?	(H ==> J) & I & (~I & D) & ~H . What is H ?	(H ==> J) & I & (~I & D) & ~H	Contradictory
~H . What is H ?	~H . What is H ?	~H	False
(D ==> ~A) & (~C & D) & (D ==> ~A) . What is D ?	(D ==> ~A) & (~C & D) . What is D ?	(D ==> ~A) & (~C & D)	True
(~F <=> J) & (~F <=> J) & G & (~F <=> J) & (~I & ~G) & (~I & ~G) & G & G . What is ~J ?	(~F <=> J) & G & (~I & ~G) . What is ~J ?	(~F <=> J) & G & (~I & ~G)	Contradictory
~I & (~A ==> ~G) & (~A ==> ~G) & (D ^ ~A) & (D ^ ~A) . What is I ?	~I & (~A ==> ~G) & (D ^ ~A) . What is I ?	~I & (~A ==> ~G) & (D ^ ~A)	False
F . What is ~F ?	F . What is ~F ?	F	False
(~H ==> I) & (~H ==> I) & D & D & ~B & (~B | ~C) & (~B | ~C) & (I ^ ~D) & ~B & ~B & (~B | ~C) . What is I ?	(~H ==> I) & D & ~B & (~B | ~C) & (I ^ ~D) . What is I ?	(~H ==> I) & D & ~B & (~B | ~C) & (I ^ ~D)	True
D & D & D . What is ~D ?	D . What is ~D ?	D	False
D & D & D . What is ~D ?	D . What is ~D ?	D	False
I & D & D & (A & ~I) & D & (A & ~I) & I & (B | ~D) & (B | ~D) & (B | ~D) . What is D ?	I & D & (A & ~I) & (B | ~D) . What is D ?	I & D & (A & ~I) & (B | ~D)	Contradictory
(I & J) . What is J ?	(I & J) . What is J ?	(I & J)	True
(C & ~F) & (J | I) & (I ^ ~B) & (D | J) & B & (D | J) & (I ^ ~B) & F & (I ^ ~B) & F & (D | J) & F & B & B . What is I ?	(C & ~F) & (J | I) & (I ^ ~B) & (D | J) & B & F . What is I ?	(C & ~F) & (J | I) & (I ^ ~B) & (D | J) & B & F	Contradictory
B & B . What is ~B ?	B . What is ~B ?	B	False
(~I & ~H) & (~I & ~H) . What is I ?	(~I & ~H) . What is I ?	(~I & ~H)	False
(~H | ~I) & I & I & I . What is I ?	(~H | ~I) & I . What is I ?	(~H | ~I) & I	True
(~H | C) & (~H | C) & H . What is C ?	(~H | C) & H . What is C ?	(~H | C) & H	True
~D . What is D ?	~D . What is D ?	~D	False
~C & (~I ==> ~A) & (~A ^ ~H) & (~A ^ ~H) & (~I ==> ~A) & (B | J) & (~I ==> ~A) . What is ~H ?	~C & (~I ==> ~A) & (~A ^ ~H) & (B | J) . What is ~H ?	~C & (~I ==> ~A) & (~A ^ ~H) & (B | J)	Unknown HELP!
(J | H) & G & (J | H) & G & (J | H) & G . What is ~I ?	(J | H) & G . What is ~I ?	(J | H) & G	Unknown HELP!
J & J & J . What is ~J ?	J . What is ~J ?	J	False
E & (E | ~J) & (H | B) & (H | B) & (E | ~J) & B & B & B . What is E ?	E & (E | ~J) & (H | B) & B . What is E ?	E & (E | ~J) & (H | B) & B	True
(C | H) & (H | ~A) & (~A ==> ~D) & (~A ==> ~D) & (~A ==> ~D) . What is ~H ?	(C | H) & (H | ~A) & (~A ==> ~D) . What is ~H ?	(C | H) & (H | ~A) & (~A ==> ~D)	Unknown HELP!
(B ^ ~I) & B & (B ^ ~I) & B & B . What is B ?	(B ^ ~I) & B . What is B ?	(B ^ ~I) & B	True
(D & A) & ~C & (C | D) & (D & A) & (C | D) & (C | D) & (A ^ I) & (D & A) . What is ~C ?	(D & A) & ~C & (C | D) & (A ^ I) . What is ~C ?	(D & A) & ~C & (C | D) & (A ^ I)	True
(B | D) & (~A & B) & (~A & B) & (B | D) & (~A & B) . What is ~A ?	(B | D) & (~A & B) . What is ~A ?	(B | D) & (~A & B)	True
(I <=> B) & ~I . What is ~I ?	(I <=> B) & ~I . What is ~I ?	(I <=> B) & ~I	True
~I . What is ~I ?	~I . What is ~I ?	~I	True
~B & (J <=> ~H) & (~H ^ ~I) & F & (~G <=> ~B) & (J <=> ~H) & (~H ^ ~I) & F & (~I ^ F) . What is F ?	~B & (J <=> ~H) & (~H ^ ~I) & F & (~G <=> ~B) & (~I ^ F) . What is F ?	~B & (J <=> ~H) & (~H ^ ~I) & F & (~G <=> ~B) & (~I ^ F)	True
(~B ^ H) & (J <=> ~C) & ~B & ~E & (~E | ~F) & (~E | ~F) & (J <=> ~C) & (~E | ~F) & (~C ^ ~B) & ~B & ~B & (J <=> ~C) . What is H ?	(~B ^ H) & (J <=> ~C) & ~B & ~E & (~E | ~F) & (~C ^ ~B) . What is H ?	(~B ^ H) & (J <=> ~C) & ~B & ~E & (~E | ~F) & (~C ^ ~B)	False
(H & ~J) & (I & C) & J & (H & ~J) & (I & C) . What is B ?	(H & ~J) & (I & C) & J . What is B ?	(H & ~J) & (I & C) & J	Contradictory
(~G ==> ~F) & (A | ~H) & (A | ~H) & (~F ^ A) . What is ~H ?	(~G ==> ~F) & (A | ~H) & (~F ^ A) . What is ~H ?	(~G ==> ~F) & (A | ~H) & (~F ^ A)	Unknown HELP!
~E & ~E & ~E . What is E ?	~E . What is E ?	~E	False
(A & ~G) & (A & ~G) & B & (E <=> B) & ~G & B & (E <=> B) & (E <=> B) . What is B ?	(A & ~G) & B & (E <=> B) & ~G . What is B ?	(A & ~G) & B & (E <=> B) & ~G	True
~A & ~A & ~A & (~D <=> A) & (~D <=> A) . What is ~D ?	~A & (~D <=> A) . What is ~D ?	~A & (~D <=> A)	False
(F | J) & B & ~D & (D <=> ~H) & B & ~D & (D <=> ~H) . What is ~B ?	(F | J) & B & ~D & (D <=> ~H) . What is ~B ?	(F | J) & B & ~D & (D <=> ~H)	False
(G & ~D) & (G & ~D) & ~J & ~J & (G & ~D) & ~J . What is D ?	(G & ~D) & ~J . What is D ?	(G & ~D) & ~J	False
(~C <=> ~I) & B & ~G & B & (~C <=> ~I) & (~B ^ ~A) & B & (~B ^ ~A) & (~B ^ ~A) & ~G . What is ~G ?	(~C <=> ~I) & B & ~G & (~B ^ ~A) . What is ~G ?	(~C <=> ~I) & B & ~G & (~B ^ ~A)	True
~A & (C & G) & (C & G) & (~B ^ ~A) & ~A & ~A . What is C ?	~A & (C & G) & (~B ^ ~A) . What is C ?	~A & (C & G) & (~B ^ ~A)	True
~A & ~A & (~J <=> ~D) & J & (~J <=> ~D) & ~A & (~J <=> ~D) & (~B & ~E) & (~B & ~E) & (~C | ~B) & (~C | ~B) & (~B & ~E) . What is B ?	~A & (~J <=> ~D) & J & (~B & ~E) & (~C | ~B) . What is B ?	~A & (~J <=> ~D) & J & (~B & ~E) & (~C | ~B)	False
(F & ~D) & (~A ^ ~E) & (F & ~D) & ~D & (~D & J) & (~A ^ ~E) & ~D & ~D & A & A . What is ~F ?	(F & ~D) & (~A ^ ~E) & ~D & (~D & J) & A . What is ~F ?	(F & ~D) & (~A ^ ~E) & ~D & (~D & J) & A	False
~G & (I ==> H) & (H & ~A) & (G <=> C) & (E & I) & (H & ~A) & (G <=> C) & (E & I) & (H & ~A) . What is H ?	~G & (I ==> H) & (H & ~A) & (G <=> C) & (E & I) . What is H ?	~G & (I ==> H) & (H & ~A) & (G <=> C) & (E & I)	True
A & (~C | A) & (~E & G) & A & (~E & G) & (~E & G) . What is ~G ?	A & (~C | A) & (~E & G) . What is ~G ?	A & (~C | A) & (~E & G)	False
~D & ~D . What is ~D ?	~D . What is ~D ?	~D	True
(~I ^ ~C) & (F | ~D) & G & (~I ^ ~C) & (~C | E) & (~C | E) & G & (E | J) & (E | J) & G & I & I & (F | ~D) & I . What is ~C ?	(~I ^ ~C) & (F | ~D) & G & (~C | E) & (E | J) & I . What is ~C ?	(~I ^ ~C) & (F | ~D) & G & (~C | E) & (E | J) & I	True
(~B <=> H) & (F & ~B) . What is ~F ?	(~B <=> H) & (F & ~B) . What is ~F ?	(~B <=> H) & (F & ~B)	False
(J ==> C) & H & H & (C ==> A) & (C ==> A) & (A ==> ~H) . What is ~J ?	(J ==> C) & H & (C ==> A) & (A ==> ~H) . What is ~J ?	(J ==> C) & H & (C ==> A) & (A ==> ~H)	True
(E & ~J) & (~J ^ D) & (E & ~J) & C & (A & C) & (E & ~J) . What is ~E ?	(E & ~J) & (~J ^ D) & C & (A & C) . What is ~E ?	(E & ~J) & (~J ^ D) & C & (A & C)	False
(~F & I) & (B ==> ~C) & (B ==> ~C) & (I | B) & (I | B) & (~F & I) & (I | B) & (~F & I) . What is ~I ?	(~F & I) & (B ==> ~C) & (I | B) . What is ~I ?	(~F & I) & (B ==> ~C) & (I | B)	False
H & (H ^ ~I) & (E ==> ~F) & ~C & (H ^ ~I) & (H ^ ~I) & ~C . What is ~H ?	H & (H ^ ~I) & (E ==> ~F) & ~C . What is ~H ?	H & (H ^ ~I) & (E ==> ~F) & ~C	False
(~B <=> E) & (~B <=> E) & (C | H) & ~F & ~F & (C | H) & (C | H) & ~J . What is J ?	(~B <=> E) & (C | H) & ~F & ~J . What is J ?	(~B <=> E) & (C | H) & ~F & ~J	False
G & (~E ^ D) & G & (B | J) & (B | J) & (D ^ B) & (H | F) & (B | J) & (H | F) & (H | F) & A & A & (~E ^ D) & (~E ^ D) & A . What is ~E ?	G & (~E ^ D) & (B | J) & (D ^ B) & (H | F) & A . What is ~E ?	G & (~E ^ D) & (B | J) & (D ^ B) & (H | F) & A	Unknown HELP!
~I & ~I & ~A & (~A <=> E) & ~A & (I | ~F) & ~I & ~A & (~A <=> E) . What is ~I ?	~I & ~A & (~A <=> E) & (I | ~F) . What is ~I ?	~I & ~A & (~A <=> E) & (I | ~F)	True
J & J & J . What is J ?	J . What is J ?	J	True
~A & ~A & (~B & J) & (J & ~H) & (~B & J) & (~B & J) . What is J ?	~A & (~B & J) & (J & ~H) . What is J ?	~A & (~B & J) & (J & ~H)	True
~A & ~A . What is ~G ?	~A . What is ~G ?	~A	Unknown HELP!
(A & ~F) & (~G & ~H) & (~F | ~G) & (~G & ~H) & (~F | ~G) & (~F | ~G) & (~G & ~H) . What is ~G ?	(A & ~F) & (~G & ~H) & (~F | ~G) . What is ~G ?	(A & ~F) & (~G & ~H) & (~F | ~G)	True
(~I ^ ~F) & (E & ~J) & (E & ~J) & (~J | ~I) . What is J ?	(~I ^ ~F) & (E & ~J) & (~J | ~I) . What is J ?	(~I ^ ~F) & (E & ~J) & (~J | ~I)	False
(~F ^ A) & (~J | D) & (~I ^ ~F) & (~J | D) & A & D & (~I ^ ~F) . What is ~A ?	(~F ^ A) & (~J | D) & (~I ^ ~F) & A & D . What is ~A ?	(~F ^ A) & (~J | D) & (~I ^ ~F) & A & D	False
(~E & ~G) & (D ==> ~E) & (D ==> ~E) & (D ==> ~E) & (~E & ~G) & (~E & ~G) . What is ~A ?	(~E & ~G) & (D ==> ~E) . What is ~A ?	(~E & ~G) & (D ==> ~E)	Unknown HELP!
 . What is I ?	 . What is I ?		Unknown HELP!
~J . What is J ?	~J . What is J ?	~J	False
(J ^ ~A) & (G & J) & ~A & (G & J) & ~A & (G & J) . What is J ?	(J ^ ~A) & (G & J) & ~A . What is J ?	(J ^ ~A) & (G & J) & ~A	Contradictory
(~A ==> C) & (~B ^ E) & ~E & (~B ^ E) & (~A ==> C) & (C | ~H) & (~A ==> C) & ~C & ~C & (C | ~H) . What is H ?	(~A ==> C) & (~B ^ E) & ~E & (C | ~H) & ~C . What is H ?	(~A ==> C) & (~B ^ E) & ~E & (C | ~H) & ~C	False
(I | G) & (~C & I) & ~C . What is C ?	(I | G) & (~C & I) & ~C . What is C ?	(I | G) & (~C & I) & ~C	False
(J ^ G) & (J ^ G) & (G ==> ~I) & ~J & ~J & (G ==> ~I) & (~I ==> C) . What is ~I ?	(J ^ G) & (G ==> ~I) & ~J & (~I ==> C) . What is ~I ?	(J ^ G) & (G ==> ~I) & ~J & (~I ==> C)	True
(~H <=> G) & (G & ~F) & (G & ~F) & (~H <=> G) & (~H <=> G) . What is B ?	(~H <=> G) & (G & ~F) . What is B ?	(~H <=> G) & (G & ~F)	Unknown HELP!
(~B & ~A) & (C & ~D) & (~D & ~B) & (~B & ~A) & (~B & ~A) & (~D & ~B) & (~D & ~B) . What is ~C ?	(~B & ~A) & (C & ~D) & (~D & ~B) . What is ~C ?	(~B & ~A) & (C & ~D) & (~D & ~B)	False
(B & ~J) & I & (~F ^ ~E) & (~F ^ ~E) & (~J | I) & (~J | I) & E & I & E & E . What is ~B ?	(B & ~J) & I & (~F ^ ~E) & (~J | I) & E . What is ~B ?	(B & ~J) & I & (~F ^ ~E) & (~J | I) & E	False
(A ^ ~C) & (~J & H) & F & J & (~J & H) & (~E | A) & F & J & (~J & H) & J . What is F ?	(A ^ ~C) & (~J & H) & F & J & (~E | A) . What is F ?	(A ^ ~C) & (~J & H) & F & J & (~E | A)	Contradictory
G & G . What is ~G ?	G . What is ~G ?	G	False
(~B ==> A) & (~B ==> A) & (~I & ~B) & (~I & ~B) & (~I & ~B) . What is B ?	(~B ==> A) & (~I & ~B) . What is B ?	(~B ==> A) & (~I & ~B)	False
G . What is G ?	G . What is G ?	G	True
E & E . What is E ?	E . What is E ?	E	True
(I <=> C) & ~C & ~F & ~C & (~G ==> ~F) & (C <=> H) & (C <=> H) & (~G ==> ~F) & (I <=> C) & (I <=> C) & (~G ==> ~F) & ~F & ~F . What is I ?	(I <=> C) & ~C & ~F & (~G ==> ~F) & (C <=> H) . What is I ?	(I <=> C) & ~C & ~F & (~G ==> ~F) & (C <=> H)	False
(B <=> ~J) & (B <=> ~J) & (~J <=> H) & ~H & ~H & (~J <=> H) . What is ~J ?	(B <=> ~J) & (~J <=> H) & ~H . What is ~J ?	(B <=> ~J) & (~J <=> H) & ~H	False
(I | ~G) & (~F | E) & ~A & (C & ~F) & (I | ~G) & (C & ~F) & (C & ~F) & (I | ~G) . What is ~F ?	(I | ~G) & (~F | E) & ~A & (C & ~F) . What is ~F ?	(I | ~G) & (~F | E) & ~A & (C & ~F)	True
~E & ~E & ~E . What is E ?	~E . What is E ?	~E	False
(F ^ D) & (~B & F) & (~A & J) & (~B & F) & (~B & F) & J & J . What is F ?	(F ^ D) & (~B & F) & (~A & J) & J . What is F ?	(F ^ D) & (~B & F) & (~A & J) & J	True
(B ^ I) & (I & A) & C & (F ^ B) & (~G <=> ~J) & (B ^ I) & (~G <=> ~J) & (~G <=> ~J) & C & C . What is F ?	(B ^ I) & (I & A) & C & (F ^ B) & (~G <=> ~J) . What is F ?	(B ^ I) & (I & A) & C & (F ^ B) & (~G <=> ~J)	True
(I ==> ~H) & (E & I) & (~H ^ G) & (E & I) . What is G ?	(I ==> ~H) & (E & I) & (~H ^ G) . What is G ?	(I ==> ~H) & (E & I) & (~H ^ G)	False
~D & ~D . What is D ?	~D . What is D ?	~D	False
J . What is J ?	J . What is J ?	J	True
(~J <=> ~C) & (~J <=> ~C) & (~I <=> H) & (D & A) & ~C & (H | D) & (H | D) . What is D ?	(~J <=> ~C) & (~I <=> H) & (D & A) & ~C & (H | D) . What is D ?	(~J <=> ~C) & (~I <=> H) & (D & A) & ~C & (H | D)	True
(C | ~A) & A & ~E & ~E & (C | ~A) & (E ==> ~H) & (D | E) & (C | ~A) & A . What is ~E ?	(C | ~A) & A & ~E & (E ==> ~H) & (D | E) . What is ~E ?	(C | ~A) & A & ~E & (E ==> ~H) & (D | E)	True
(~J ^ ~F) & (C <=> ~J) & ~J & (C <=> ~J) & (C <=> ~J) & (H <=> C) & (H <=> C) & (H <=> C) . What is H ?	(~J ^ ~F) & (C <=> ~J) & ~J & (H <=> C) . What is H ?	(~J ^ ~F) & (C <=> ~J) & ~J & (H <=> C)	True
~G & (~G | H) & ~G . What is G ?	~G & (~G | H) . What is G ?	~G & (~G | H)	False
G & (~F ^ ~C) & (~F ^ ~C) & G & (~F ^ ~C) . What is G ?	G & (~F ^ ~C) . What is G ?	G & (~F ^ ~C)	True
C & C & C . What is ~C ?	C . What is ~C ?	C	False
(D & ~I) & (~G ==> F) & (J ^ D) & H & ~D & ~D & ~D & (J ^ D) & (~G ==> F) & (~G ==> F) . What is ~J ?	(D & ~I) & (~G ==> F) & (J ^ D) & H & ~D . What is ~J ?	(D & ~I) & (~G ==> F) & (J ^ D) & H & ~D	Contradictory
G & (~A & ~J) & (~J ^ ~F) & (C & G) & F & G & (C & G) & G & F & (C & G) & F . What is A ?	G & (~A & ~J) & (~J ^ ~F) & (C & G) & F . What is A ?	G & (~A & ~J) & (~J ^ ~F) & (C & G) & F	False
(~H ^ ~F) & (~F <=> E) & H & (~F <=> E) & (~F <=> E) & (~H ^ ~F) & (~H ^ ~F) . What is E ?	(~H ^ ~F) & (~F <=> E) & H . What is E ?	(~H ^ ~F) & (~F <=> E) & H	True
(B & C) & (C <=> ~J) & ~J & (C <=> ~J) & (~J <=> ~H) & ~J & ~J & (C <=> ~J) . What is ~H ?	(B & C) & (C <=> ~J) & ~J & (~J <=> ~H) . What is ~H ?	(B & C) & (C <=> ~J) & ~J & (~J <=> ~H)	True
(~C <=> H) & (~C <=> H) & (~E <=> ~D) & (~E <=> ~D) & D & (H | G) & (G & ~I) & (~E <=> ~D) & D & D & (H | G) & (H | G) & (G & ~I) . What is ~I ?	(~C <=> H) & (~E <=> ~D) & D & (H | G) & (G & ~I) . What is ~I ?	(~C <=> H) & (~E <=> ~D) & D & (H | G) & (G & ~I)	True
E & E . What is E ?	E . What is E ?	E	True
~G & ~G & ~G . What is G ?	~G . What is G ?	~G	False
E . What is E ?	E . What is E ?	E	True
D & (A | ~E) & (G ^ D) & (G ^ D) & (G ^ D) & A . What is ~A ?	D & (A | ~E) & (G ^ D) & A . What is ~A ?	D & (A | ~E) & (G ^ D) & A	False
(~A & G) . What is ~G ?	(~A & G) . What is ~G ?	(~A & G)	False
(F & C) & (F & C) & (H <=> F) & (B ==> H) & (H <=> F) & (H <=> F) . What is F ?	(F & C) & (H <=> F) & (B ==> H) . What is F ?	(F & C) & (H <=> F) & (B ==> H)	True
~G & ~G . What is ~G ?	~G . What is ~G ?	~G	True
(~E ==> ~B) & (~E ==> ~B) . What is J ?	(~E ==> ~B) . What is J ?	(~E ==> ~B)	Unknown HELP!
(~H & F) & (G & ~C) & (~E ==> ~H) & (G & ~C) & ~C & ~C & (~E ==> ~H) & ~C & (~E ==> ~H) . What is ~F ?	(~H & F) & (G & ~C) & (~E ==> ~H) & ~C . What is ~F ?	(~H & F) & (G & ~C) & (~E ==> ~H) & ~C	False
H & H & H . What is ~H ?	H . What is ~H ?	H	False
(~I | ~J) & (~I | ~J) & (~I | ~J) & (A ^ ~I) & (~E | A) & (~F & ~D) & (~F & ~D) & D & (~F & ~D) & (A ^ ~I) . What is E ?	(~I | ~J) & (A ^ ~I) & (~E | A) & (~F & ~D) & D . What is E ?	(~I | ~J) & (A ^ ~I) & (~E | A) & (~F & ~D) & D	Contradictory
G & G & G . What is ~G ?	G . What is ~G ?	G	False
~C & (G & ~C) & ~C & ~C . What is ~G ?	~C & (G & ~C) . What is ~G ?	~C & (G & ~C)	False
(~I ==> ~J) & (~G & ~I) & (D | ~A) & (~J & E) & ~J & ~F & (~J & E) & ~J & ~F & (~J & E) & ~F & (~G & ~I) & (~G & ~I) . What is ~I ?	(~I ==> ~J) & (~G & ~I) & (D | ~A) & (~J & E) & ~J & ~F . What is ~I ?	(~I ==> ~J) & (~G & ~I) & (D | ~A) & (~J & E) & ~J & ~F	True
B . What is ~B ?	B . What is ~B ?	B	False
(I & ~F) & (~H ==> C) & (I & ~F) & ~C & (I & ~F) & (~H ==> C) & (B ^ I) & ~A & (B ^ I) & ~A & ~C & ~C . What is B ?	(I & ~F) & (~H ==> C) & ~C & (B ^ I) & ~A . What is B ?	(I & ~F) & (~H ==> C) & ~C & (B ^ I) & ~A	False
~C & ~C & ~C . What is ~B ?	~C . What is ~B ?	~C	Unknown HELP!
G & G & G . What is G ?	G . What is G ?	G	True
~C & ~C & ~C . What is C ?	~C . What is C ?	~C	False
(J <=> ~F) & (H | ~E) & (J <=> ~F) & (A & ~G) & (J <=> ~F) & (A & ~G) & (~F <=> A) & (~F <=> A) & B & B & B & (~F <=> A) . What is ~F ?	(J <=> ~F) & (H | ~E) & (A & ~G) & (~F <=> A) & B . What is ~F ?	(J <=> ~F) & (H | ~E) & (A & ~G) & (~F <=> A) & B	True
I & I & B & (~B ^ F) & I & (C ^ ~G) & B & (F <=> C) & (~I ==> ~D) & (F <=> C) & (~B ^ F) & (F <=> C) . What is ~G ?	I & B & (~B ^ F) & (C ^ ~G) & (F <=> C) & (~I ==> ~D) . What is ~G ?	I & B & (~B ^ F) & (C ^ ~G) & (F <=> C) & (~I ==> ~D)	False
G & ~E & (~F ==> E) & ~E & (B & G) & (~F ==> E) & ~E . What is B ?	G & ~E & (~F ==> E) & (B & G) . What is B ?	G & ~E & (~F ==> E) & (B & G)	True
(~J ^ I) & (C ==> B) & (~J ^ I) & (~G ^ ~J) & (I & E) & ~A & (~G ^ ~J) & (~G ^ ~J) & ~A & (C ==> B) & (C ==> B) . What is ~G ?	(~J ^ I) & (C ==> B) & (~G ^ ~J) & (I & E) & ~A . What is ~G ?	(~J ^ I) & (C ==> B) & (~G ^ ~J) & (I & E) & ~A	True
(C <=> D) & (C <=> D) & (H ==> C) & (H ==> C) & ~C & (H ==> C) & ~C & ~C . What is C ?	(C <=> D) & (H ==> C) & ~C . What is C ?	(C <=> D) & (H ==> C) & ~C	False
B & B & B . What is B ?	B . What is B ?	B	True
(G ^ ~J) & (~E | G) & I & (D <=> F) & (G ^ ~J) & (D <=> F) & (G ^ ~J) & G & G . What is J ?	(G ^ ~J) & (~E | G) & I & (D <=> F) & G . What is J ?	(G ^ ~J) & (~E | G) & I & (D <=> F) & G	True
(~J <=> E) & (I <=> A) & (~J <=> E) & ~J & (E ==> I) & (I <=> A) & (I <=> A) & ~J & ~J . What is ~J ?	(~J <=> E) & (I <=> A) & ~J & (E ==> I) . What is ~J ?	(~J <=> E) & (I <=> A) & ~J & (E ==> I)	True
(~I ^ ~G) & (E ^ D) & (E ^ D) & (~I ^ ~G) & (~I ^ ~G) & (~B | E) & I & (~B | E) & (E ^ D) & (~B | E) . What is E ?	(~I ^ ~G) & (E ^ D) & (~B | E) & I . What is E ?	(~I ^ ~G) & (E ^ D) & (~B | E) & I	Unknown HELP!
(~F & ~J) & (~E | ~F) & (G & ~I) & (G & ~I) & G & (~F & ~J) & G . What is ~F ?	(~F & ~J) & (~E | ~F) & (G & ~I) & G . What is ~F ?	(~F & ~J) & (~E | ~F) & (G & ~I) & G	True
(~C ==> ~D) & (~D & ~J) & D & D & D . What is ~D ?	(~C ==> ~D) & (~D & ~J) & D . What is ~D ?	(~C ==> ~D) & (~D & ~J) & D	Contradictory
~F & (A ==> ~H) & H & (~J & F) & ~F & (~J & F) & (A ==> ~H) & (A ==> ~H) . What is ~C ?	~F & (A ==> ~H) & H & (~J & F) . What is ~C ?	~F & (A ==> ~H) & H & (~J & F)	Contradictory
(F ^ J) & (F ^ J) & (C ==> ~D) & (J | C) & (C ==> ~D) & F & F & F . What is ~J ?	(F ^ J) & (C ==> ~D) & (J | C) & F . What is ~J ?	(F ^ J) & (C ==> ~D) & (J | C) & F	True
(D | ~I) & (A <=> D) & ~J & ~J & (~I ==> ~J) & (~I ==> ~J) & (~I ==> ~J) & (A <=> D) . What is J ?	(D | ~I) & (A <=> D) & ~J & (~I ==> ~J) . What is J ?	(D | ~I) & (A <=> D) & ~J & (~I ==> ~J)	False
F & (D ==> ~H) & (D ==> ~H) & (~G ==> D) & F & (~H & F) & (D ==> ~H) & F & (~G ==> D) . What is F ?	F & (D ==> ~H) & (~G ==> D) & (~H & F) . What is F ?	F & (D ==> ~H) & (~G ==> D) & (~H & F)	True
